symbol,market,name,em_code,em_id
CLWT,US,欧陆科仪,105.CLWT,105
LLYVA,US,Liberty Media Corp Liberty Live,105.LLYVA,105
DINT,US,Davis Select International ETF,107.DINT,107
XXCH,US,Direxion Daily MSCI Emerging Ma,107.XXCH,107
XMHQ,US,Invesco S&P MidCap Quality ETF,107.XMHQ,107
PBDC,US,Putnam BDC Income ETF,107.PBDC,107
Z,US,Zillow Group Inc-C,105.Z,105
GLRY,US,Inspire Momentum ETF,107.GLRY,107
MUSA,US,Murphy USA Inc,106.MUSA,106
GRPM,US,Invesco S&P MidCap 400 GARP ETF,107.GRPM,107
BRK_A,US,伯克希尔哈撒韦-A,106.BRK_A,106
LNT,US,美国联合能源,105.LNT,105
SCLX,US,Scilex Holding Co,105.SCLX,105
AVMV,US,Avantis U.S. Mid Cap Value ETF,107.AVMV,107
ILAG,US,Intelligent Living Application ,105.ILAG,105
JLS,US,Nuveen Mortgage and Income Fund,106.JLS,106
APTV,US,Aptiv PLC,106.APTV,106
ADEA,US,Adeia Inc,105.ADEA,105
ARKF,US,ARK Fintech Innovation ETF,107.ARKF,107
BBVA,US,西班牙毕尔巴鄂比斯开银行(ADR),106.BBVA,106
IJT,US,iShares S&P Small-Cap 600 Growt,105.IJT,105
NDIV,US,Amplify Natural Resources Divid,107.NDIV,107
RSVR,US,Reservoir Media Inc,105.RSVR,105
BABA,US,阿里巴巴,106.BABA,106
FDP,US,戴尔蒙特新鲜制造,106.FDP,106
OUT,US,OUTFRONT Media Inc,106.OUT,106
FCA,US,First Trust China AlphaDEX Fund,105.FCA,105
DTSS,US,数海信息,105.DTSS,105
VIOO,US,Vanguard S&P Small-Cap 600 ETF,107.VIOO,107
MGMT,US,Ballast Small/Mid Cap ETF,107.MGMT,107
AMID,US,Argent Mid Cap ETF,105.AMID,105
INFL,US,Horizon Kinetics Inflation Bene,107.INFL,107
IIIV,US,i3 Verticals Inc-A,105.IIIV,105
UEIC,US,Universal Electronics Inc,105.UEIC,105
EVLVW,US,Evolv Technologies Holdings Inc,105.EVLVW,105
PH,US,派克汉尼汾,106.PH,106
GRVY,US,Gravity Co Ltd ADR,105.GRVY,105
REMX,US,VanEck Rare Earth and Strategic,107.REMX,107
SLVO,US,ETRACS Silver Shares Covered Ca,105.SLVO,105
SDOT,US,Sadot Group Inc,105.SDOT,105
EWT,US,台湾ETF-iShares MSCI,107.EWT,107
CRUS,US,凌云半导体,105.CRUS,105
FINX,US,Global X FinTech ETF,105.FINX,105
JPSE,US,JPMorgan Diversified Return U.S,107.JPSE,107
DFAS,US,Dimensional U.S. Small Cap ETF,107.DFAS,107
GUSH,US,二倍做多每日标普油气出口与生产,107.GUSH,107
JHSC,US,John Hancock Multifactor Small ,107.JHSC,107
UVV,US,环球烟草,106.UVV,106
SYBX,US,合成生物,105.SYBX,105
SEIS,US,SEI Select Small Cap ETF,105.SEIS,105
XSHD,US,Invesco S&P SmallCap High Divid,107.XSHD,107
BIRD,US,Allbirds Inc-A,105.BIRD,105
OVS,US,Overlay Shares Small Cap Equity,107.OVS,107
FGM,US,First Trust Germany AlphaDEX Fu,105.FGM,105
BOSC,US,BOS科技,105.BOSC,105
EHLS,US,Even Herd Long Short ETF,105.EHLS,105
GIC,US,Global Industrial Co,106.GIC,106
MRIN,US,Marin Software Inc,105.MRIN,105
AWR,US,美洲国家水务,106.AWR,106
AIN,US,奥尔巴尼国际,106.AIN,106
LIND,US,Lindblad Expeditions Holdings I,105.LIND,105
XAR,US,SPDR S&P Aerospace & Defense ET,107.XAR,107
GHI,US,Greystone Housing Impact Invest,106.GHI,106
ASB_F,US,Associated Banc-Corp Series F P,106.ASB_F,106
PGEN,US,Precigen Inc,105.PGEN,105
CRM,US,赛富时,106.CRM,106
HEI,US,海科航空,106.HEI,106
SOVF,US,Sovereign's Capital Flourish Fu,107.SOVF,107
FDLS,US,Inspire Fidelis Multi Factor ET,107.FDLS,107
BXP,US,BXP Inc,106.BXP,106
DIV,US,Global X Super Dividend ETF,107.DIV,107
RF_E,US,Regions Financial Corp Series E,106.RF_E,106
FTK,US,Flotek工业,106.FTK,106
AQN,US,Algonquin Power & Utilities Cor,106.AQN,106
FNDA,US,Schwab Fundamental U.S. Small C,107.FNDA,107
WCLD,US,WisdomTree Cloud Computing Fund,105.WCLD,105
NOVT,US,Novanta Inc,105.NOVT,105
SLM,US,学贷美,105.SLM,105
KLIC,US,库力索法工业,105.KLIC,105
PRLB,US,Proto Labs Inc,106.PRLB,106
PTEC,US,Global X PropTech ETF,105.PTEC,105
AQWA,US,Global X Clean Water ETF,105.AQWA,105
IWTR,US,iShares MSCI Water Management M,105.IWTR,105
FSMD,US,Fidelity Small-Mid Factor ETF,107.FSMD,107
LIN,US,Linde plc,105.LIN,105
TXT,US,德事隆,106.TXT,106
PRFZ,US,Invesco FTSE RAFI US 1500 Small,105.PRFZ,105
FNX,US,First Trust Mid Cap Core AlphaD,105.FNX,105
MTC,US,海川证券,105.MTC,105
LGMK,US,LogicMark Inc,105.LGMK,105
CABA,US,Cabaletta Bio Inc,105.CABA,105
BW,US,Babcock & Wilcox,106.BW,106
BRZU,US,二倍做多巴西ETF-Direxion,107.BRZU,107
BFOR,US,Barron’s 400 ETF,107.BFOR,107
EMQQ,US,新兴市场互联网ETF,107.EMQQ,107
ESLT,US,埃尔比特系统,105.ESLT,105
USB,US,美国合众银行,106.USB,106
CBFV,US,CB金融服务,105.CBFV,105
ING,US,荷兰国际,106.ING,106
SNDR,US,Schneider National Inc-B,106.SNDR,106
IR,US,英格索兰,106.IR,106
DAO,US,网易有道,106.DAO,106
MITQ,US,Moving iMage Technologies Inc,107.MITQ,107
GMF,US,SPDR S&P Emerging Asia Pacific ,107.GMF,107
FHN_F,US,First Horizon Corp Series F Pfd,106.FHN_F,106
EBMT,US,Eagle Bancorp Montana Inc,105.EBMT,105
FIW,US,First Trust Water ETF,107.FIW,107
QVMS,US,Invesco S&P SmallCap 600 QVM Mu,107.QVMS,107
BRK_B,US,伯克希尔哈撒韦-B,106.BRK_B,106
BRID,US,Bridgford Foods Corp,105.BRID,105
IVVD,US,Invivyd,105.IVVD,105
PRTH,US,Priority Technology Holdings In,105.PRTH,105
VPU,US,公用事业指数ETF-Vanguard,107.VPU,107
WLK,US,Westlake Corp,106.WLK,106
PUK,US,英国保诚,106.PUK,106
GTY,US,Getty Realty Corp,106.GTY,106
MGY,US,Magnolia Oil & Gas Corp-A,106.MGY,106
WEX,US,WEX Inc,106.WEX,106
NYT,US,纽约时报,106.NYT,106
FSCS,US,First Trust SMID Capital Streng,105.FSCS,105
BH_A,US,Biglari Holdings Inc-A,106.BH_A,106
WFG,US,West Fraser Timber Co Ltd,106.WFG,106
UNG,US,美国天然气基金,107.UNG,107
RPG,US,Invesco S&P 500 Pure Growth ETF,107.RPG,107
XSW,US,SPDR S&P Software & Services ET,107.XSW,107
NTCL,US,网班,105.NTCL,105
CWT,US,California Water Service Group,106.CWT,106
VFMO,US,Vanguard U.S. Momentum Factor E,107.VFMO,107
SN,US,SharkNinja Inc,106.SN,106
WLKP,US,Westlake Chemical Partners LP,106.WLKP,106
HPF,US,John Hancock Preferred Income F,106.HPF,106
IYJ,US,iShares U.S. Industrials ETF,107.IYJ,107
ERJ,US,巴西航空工业,106.ERJ,106
AES,US,爱依斯电力,106.AES,106
FOVL,US,iShares Focused Value Factor ET,107.FOVL,107
PRNT,US,The 3D Printing ETF,107.PRNT,107
CRUZ,US,"Defiance Hotel, Airline, and Cr",107.CRUZ,107
FMAO,US,Farmers & Merchants Bancorp Inc,105.FMAO,105
SPVM,US,Invesco S&P 500 Value with Mome,107.SPVM,107
SMAP,US,Amplify Small-Mid Cap Equity ET,107.SMAP,107
MTAL,US,MAC Copper Ltd,106.MTAL,106
SCDL,US,ETRACS 2x Leveraged US Dividend,107.SCDL,107
RSPN,US,Invesco S&P 500 Equal Weight In,107.RSPN,107
GBTG,US,Global Business Travel Group In,106.GBTG,106
IJR,US,标普小型股ETF-iShares,107.IJR,107
WPC,US,W. P. Carey Inc,106.WPC,106
MIDE,US,Xtrackers S&P MidCap 400 ESG ET,107.MIDE,107
SBR,US,Sabine Royalty Trust,106.SBR,106
TPR,US,Tapestry Inc,106.TPR,106
KMX,US,车美仕,106.KMX,106
SWKS,US,思佳讯,105.SWKS,105
OTEX,US,Open Text Corp,105.OTEX,105
CC,US,The Chemours Co,106.CC,106
IYG,US,iShares U.S. Financial Services,107.IYG,107
CTBB,US,Qwest Corp Notes,106.CTBB,106
IT,US,加特纳,106.IT,106
EPU,US,秘鲁ETF-iShares MSCI,107.EPU,107
PPI,US,AXS Astoria Real Assets ETF,105.PPI,105
NCNO,US,nCino Inc,105.NCNO,105
GNT_A,US,"GAMCO Natural Resources, Gold &",106.GNT_A,106
TOLZ,US,ProShares DJ Brookfield Global ,107.TOLZ,107
ISMD,US,Inspire Small/Mid Cap ETF,107.ISMD,107
CTDD,US,Qwest Corp Notes,106.CTDD,106
TNC,US,坦能,106.TNC,106
TYG,US,Tortoise Energy Infrastructure ,106.TYG,106
XPEL,US,XPEL Inc,105.XPEL,105
CPAI,US,Counterpoint Quantitative Equit,106.CPAI,106
THS,US,树屋食品,106.THS,106
EPC,US,Edgewell Personal Care Co,106.EPC,106
KNX,US,Knight-Swift Transportation Hol,106.KNX,106
GASS,US,斯蒂加斯海运,105.GASS,105
BNS,US,加拿大丰业银行,106.BNS,106
AXTA,US,Axalta涂层系统,106.AXTA,106
FMS,US,费森尤斯医疗,106.FMS,106
FLGR,US,Franklin FTSE Germany ETF,107.FLGR,107
FTC,US,First Trust Large Cap Growth Al,105.FTC,105
OSK,US,Oshkosh Corp,106.OSK,106
PXJ,US,Invesco Dynamic Oil & Gas Servi,107.PXJ,107
TROW,US,普信集团,105.TROW,105
MSA,US,MSA Safety Inc,106.MSA,106
NBSM,US,Neuberger Berman Small-Mid Cap ,107.NBSM,107
PFG,US,信安金融,105.PFG,105
JPM,US,摩根大通,106.JPM,106
ENS,US,艾诺斯,106.ENS,106
ITA,US,美国航天国防ETF-iShares,107.ITA,107
SQFTP,US,Presidio Property Trust Inc Ser,105.SQFTP,105
JBHT,US,JB亨特运输服务,105.JBHT,105
BIGC,US,BigCommerce Holdings Inc-1,105.BIGC,105
AMBI,US,Ambipar Emergency Response-A,107.AMBI,107
TMAT,US,Main Thematic Innovation ETF,107.TMAT,107
ROSC,US,Hartford Multifactor Small Cap ,107.ROSC,107
TASK,US,TaskUs Inc-A,105.TASK,105
SPNT,US,SiriusPoint Ltd,106.SPNT,106
PSP,US,全球私募股权基金ETF-PowerShares,107.PSP,107
TSLX,US,Sixth Street专业贷款,106.TSLX,106
SPOK,US,Spok Holdings Inc,105.SPOK,105
CRBP,US,Corbus Pharmaceuticals Holdings,105.CRBP,105
OCSL,US,Oaktree Specialty Lending Corp,105.OCSL,105
UFPI,US,UFP Industries Inc,105.UFPI,105
IDA,US,IDACORP Inc,106.IDA,106
EWI,US,意大利ETF-iShares MSCI,107.EWI,107
JMEE,US,JPMorgan Small & Mid Cap Enhanc,107.JMEE,107
FCLD,US,Fidelity Cloud Computing ETF,107.FCLD,107
KZIA,US,Kazia Therapeutics Ltd ADR,105.KZIA,105
SMLF,US,iShares U.S. Small-Cap Equity F,107.SMLF,107
TTE,US,TotalEnergies SE ADR,106.TTE,106
IHS,US,IHS Holding Ltd,106.IHS,106
ASB_E,US,Associated Banc-Corp Series E P,106.ASB_E,106
EEMO,US,Invesco S&P Emerging Markets Mo,107.EEMO,107
USAS,US,Americas Gold and Silver Corp,107.USAS,107
ASPS,US,Altisource Portfolio Solutions,105.ASPS,105
SYLD,US,Cambria Shareholder Yield ETF,107.SYLD,107
JEMA,US,JPMorgan ActiveBuilders Emergin,107.JEMA,107
YORW,US,约克自来水,105.YORW,105
MYLD,US,Cambria Micro and SmallCap Shar,107.MYLD,107
SND,US,Smart Sand Inc,105.SND,105
AGNC,US,AGNC Investment Corp,105.AGNC,105
CEPI,US,REX Crypto Equity Premium Incom,105.CEPI,105
EINC,US,VanEck Energy Income ETF,107.EINC,107
DVY,US,股息指数ETF-iShares,105.DVY,105
MDCP,US,VictoryShares THB Mid Cap ESG E,105.MDCP,105
ILIT,US,iShares Lithium Miners and Prod,105.ILIT,105
ORC,US,Orchid Island Capital Inc,106.ORC,106
FMDE,US,Fidelity Enhanced Mid Cap ETF,107.FMDE,107
SAR,US,Saratoga Investment Corp,106.SAR,106
XLU,US,公用事业ETF-SPDR,107.XLU,107
BRC,US,布雷迪,106.BRC,106
NTGR,US,NETGEAR Inc,105.NTGR,105
OPRA,US,欧朋浏览器,105.OPRA,105
USA,US,Liberty All-Star Equity Fund,106.USA,106
ITW,US,伊利诺伊机械,106.ITW,106
WNC,US,WABASH国立,106.WNC,106
ACM,US,AECOM,106.ACM,106
SIXS,US,ETC 6 Meridian Small Cap Equity,107.SIXS,107
FOXA,US,福克斯-A,105.FOXA,105
WNDY,US,Global X Wind Energy ETF,105.WNDY,105
NEXA,US,Nexa Resources SA,106.NEXA,106
FOX,US,福克斯-B,105.FOX,105
NTRS,US,北方信托,105.NTRS,105
AIA,US,iShares Asia 50 ETF,105.AIA,105
PDFS,US,PDF Solutions Inc,105.PDFS,105
ION,US,ProShares S&P Global Core Batte,107.ION,107
ZOOZ,US,ZOOZ Power Ltd,105.ZOOZ,105
BDJ,US,BlackRock Enhanced Equity Divid,106.BDJ,106
TGI,US,Triumph Group Inc,106.TGI,106
XTNT,US,Xtant Medical Holdings Inc,107.XTNT,107
IVOG,US,Vanguard S&P Mid-Cap 400 Growth,107.IVOG,107
DTCR,US,Global X Data Center & Digital ,105.DTCR,105
PPIH,US,Perma-Pipe International Holdin,105.PPIH,105
AZTD,US,Aztlan Global Stock Selection D,107.AZTD,107
PYZ,US,Invesco DWA Basic Materials Mom,105.PYZ,105
O,US,Realty Income Corp,106.O,106
ACLS,US,Axcelis Technologies Inc,105.ACLS,105
RGS,US,Regis Corp,105.RGS,105
DAT,US,ProShares Big Data Refiners ETF,107.DAT,107
KN,US,Knowles Corp,106.KN,106
VALE,US,淡水河谷,106.VALE,106
IPO,US,Renaissance IPO ETF,107.IPO,107
DAKT,US,达科电子,105.DAKT,105
EYLD,US,Cambria ETF Trust Cambria Emerg,107.EYLD,107
PXI,US,Invesco DWA Energy Momentum ETF,105.PXI,105
SMMD,US,iShares Russell 2500 ETF,107.SMMD,107
HVT,US,哈弗蒂家具,106.HVT,106
VIS,US,工业指数ETF-Vanguard,107.VIS,107
FLR,US,福陆,106.FLR,106
WCBR,US,WisdomTree Cybersecurity Fund,105.WCBR,105
NSSC,US,纳普科安全技术,105.NSSC,105
MDRR,US,Medalist Diversified REIT Inc,105.MDRR,105
KEQU,US,基瓦尼科技,105.KEQU,105
LILAK,US,Liberty Latin America Ltd-C,105.LILAK,105
MFIC,US,MidCap Financial Investment Cor,105.MFIC,105
BLCN,US,Reality Shares Nasdaq NexGen Ec,105.BLCN,105
PEY,US,Invesco High Yield Equity Divid,105.PEY,105
IWMI,US,NEOS Russell 2000 High Income E,107.IWMI,107
BLX,US,拉丁美洲出口银行,106.BLX,106
EUFN,US,欧洲金融ETF-iShares MSCI,105.EUFN,105
KF,US,The Korea Fund,106.KF,106
BBDC,US,Barings BDC Inc,106.BBDC,106
EATZ,US,AdvisorShares Restaurant ETF,107.EATZ,107
ALEX,US,亚历山大&鲍德温,106.ALEX,106
REXR,US,Rexford Industrial Realty Inc,106.REXR,106
KOF,US,可口可乐凡萨瓶装,106.KOF,106
RWK,US,Invesco S&P MidCap 400 Revenue ,107.RWK,107
CMC,US,美国工商五金,106.CMC,106
VHI,US,瓦利化工,106.VHI,106
AAXJ,US,亚洲除日本ETF-iShares MSCI,105.AAXJ,105
FIDU,US,Fidelity MSCI Industrials Index,107.FIDU,107
HES,US,赫斯,106.HES,106
FMAT,US,Fidelity MSCI Materials Index E,107.FMAT,107
ACGL,US,艾奇资本,105.ACGL,105
MHH,US,Mastech Digital Inc,107.MHH,107
NSCS,US,Nuveen Small Cap Select ETF,107.NSCS,107
CSV,US,Carriage Services Inc,106.CSV,106
FCT,US,First Trust Senior Floating Rat,106.FCT,106
JOET,US,Virtus Terranova U.S. Quality M,107.JOET,107
FTDR,US,Frontdoor Inc,105.FTDR,105
CHCI,US,康斯托克控股,105.CHCI,105
AGM_D,US,Federal Agricultural Mortgage C,106.AGM_D,106
FXZ,US,First Trust Materials AlphaDEX ,107.FXZ,107
QVMM,US,Invesco S&P MidCap 400 QVM Mult,107.QVMM,107
ECLN,US,First Trust EIP Carbon Impact E,107.ECLN,107
TEF,US,西班牙电信,106.TEF,106
BUYO,US,KraneShares Man Buyout Beta Ind,107.BUYO,107
FLDZ,US,RiverNorth Patriot ETF,107.FLDZ,107
HAPS,US,Harbor Corporate Culture Small ,107.HAPS,107
GPK,US,Graphic Packaging Holding Co,106.GPK,106
STRW,US,Strawberry Fields REIT Inc,107.STRW,107
CUBA,US,The Herzfeld Caribbean Basin Fu,105.CUBA,105
IVCA,US,Investcorp AI Acquisition Corp-,105.IVCA,105
SNCY,US,Sun Country Airlines Holdings I,105.SNCY,105
SMRT,US,SmartRent Inc-A,106.SMRT,106
NEUP,US,Neuphoria Therapeutics Inc,105.NEUP,105
QRVO,US,Qorvo Inc,105.QRVO,105
RNG,US,RingCentral Inc-A,106.RNG,106
WAT,US,沃特世,106.WAT,106
CION,US,CION Investment Corp,106.CION,106
OPP_B,US,RiverNorth/DoubleLine Strategic,106.OPP_B,106
ENTG,US,英特格,105.ENTG,105
TXN,US,德州仪器,105.TXN,105
GEL,US,Genesis Energy LP,106.GEL,106
IJK,US,标普中型成长股400ETF-iShares,107.IJK,107
RSSL,US,Global X Russell 2000 ETF,107.RSSL,107
SATS,US,回声星通信,105.SATS,105
CSCI,US,COSCIENS Biopharma Inc,105.CSCI,105
BRBS,US,Blue Ridge Bankshares Inc,107.BRBS,107
MKSI,US,万机仪器,105.MKSI,105
GDEN,US,黄金娱乐,105.GDEN,105
COAL,US,Range Global Coal Index ETF,107.COAL,107
BDCZ,US,ETRACS MVIS Business Developmen,107.BDCZ,107
FTWO,US,Strive Natural Resources and Se,106.FTWO,106
NMR,US,野村控股,106.NMR,106
LCUT,US,美国生牌,105.LCUT,105
PRVA,US,Privia Health Group Inc,105.PRVA,105
CAVA,US,CAVA Group Inc,106.CAVA,106
BOUT,US,Innovator IBD Breakout Opportun,107.BOUT,107
CMRE_C,US,Costamare Inc Pfd-C,106.CMRE_C,106
VNO_O,US,Vornado Realty Trust Series O P,106.VNO_O,106
IVCAU,US,Investcorp AI Acquisition Corp ,105.IVCAU,105
QSML,US,WisdomTree U.S. SmallCap Qualit,105.QSML,105
BEDZ,US,AdvisorShares Hotel ETF,107.BEDZ,107
IDAT,US,iShares Future Cloud 5G and Tec,107.IDAT,107
RSPG,US,Invesco S&P 500 Equal Weight En,107.RSPG,107
AWK,US,美国水业,106.AWK,106
FUTY,US,Fidelity MSCI Utilities Index E,107.FUTY,107
BRLS,US,Borealis Foods Inc,105.BRLS,105
MAGA,US,Point Bridge America First ETF,107.MAGA,107
CTRI,US,Centuri Holdings Inc,106.CTRI,106
RHP,US,Ryman Hospitality Properties In,106.RHP,106
VAW,US,Vanguard Materials ETF,107.VAW,107
CRH,US,CRH水泥,106.CRH,106
GTIM,US,恋上餐厅,105.GTIM,105
BRY,US,Berry Corp (bry),105.BRY,105
XLB,US,基础材料ETF-SPDR,107.XLB,107
MTW,US,马尼托沃克,106.MTW,106
KEUA,US,KraneShares European Carbon All,107.KEUA,107
MTDR,US,Matador Resources Co,106.MTDR,106
HYIN,US,WisdomTree Alternative Income F,107.HYIN,107
BBSC,US,JPMorgan BetaBuilders U.S. Smal,107.BBSC,107
FTIIU,US,FutureTech II Acquisition Corp ,105.FTIIU,105
HSMV,US,First Trust Horizon Managed Vol,107.HSMV,107
SABR,US,Sabre Corp,105.SABR,105
XLF,US,金融ETF-SPDR,107.XLF,107
RSPM,US,Invesco S&P 500 Equal Weight Ma,107.RSPM,107
RYLG,US,Global X Russell 2000 Covered C,107.RYLG,107
WHF,US,WhiteHorse Finance Inc,105.WHF,105
VFMF,US,Vanguard U.S. Multifactor ETF,107.VFMF,107
VNO_L,US,Vornado Realty Trust Series L P,106.VNO_L,106
PAYC,US,Paycom Software Inc,106.PAYC,106
FSCC,US,Federated Hermes MDT Small Cap ,107.FSCC,107
DDL,US,叮咚买菜,106.DDL,106
BKEM,US,BNY Mellon Emerging Markets Equ,107.BKEM,107
GDS,US,万国数据,105.GDS,105
SGC,US,Superior Group of Companies Inc,105.SGC,105
BYRN,US,Byrna Technologies Inc,105.BYRN,105
TEL,US,泰科电子,106.TEL,106
ALOT,US,AstroNova Inc,105.ALOT,105
SMID,US,Smith-Midland Corp,105.SMID,105
KEX,US,卡比海运,106.KEX,106
RZG,US,Invesco S&P SmallCap 600 Pure G,107.RZG,107
AVES,US,Avantis Emerging Markets Value ,107.AVES,107
UTG,US,Reaves Utility Income Fund,107.UTG,107
MDYG,US,SPDR S&P 400 Mid Cap Growth ETF,107.MDYG,107
FXU,US,First Trust Utilities AlphaDEX ,107.FXU,107
PLYA,US,海滩酒店度假,105.PLYA,105
MRCC,US,Monroe Capital Corp,105.MRCC,105
FPI,US,Farmland Partners Inc,106.FPI,106
USLM,US,United States Lime & Minerals I,105.USLM,105
MGRD,US,Affiliated Managers Group Inc N,106.MGRD,106
NG,US,NOVAGOLD Resources Inc,107.NG,107
FLAX,US,Franklin FTSE Asia ex Japan ETF,107.FLAX,107
FFEM,US,Fidelity Fundamental Emerging M,107.FFEM,107
SAFE,US,Safehold Inc,106.SAFE,106
ALB,US,美国雅保,106.ALB,106
NETL,US,NETLease Corporate Real Estate ,107.NETL,107
UBR,US,ProShares Ultra MSCI Brazil Cap,107.UBR,107
QMID,US,WisdomTree U.S. MidCap Quality ,105.QMID,105
OCFS,US,Otter Creek Focus Strategy ETF,107.OCFS,107
GTN,US,格雷电视,106.GTN,106
ATEN,US,A10 Networks Inc,106.ATEN,106
EEMA,US,iShares MSCI Emerging Markets A,105.EEMA,105
GEM,US,Goldman Sachs ActiveBeta Emergi,107.GEM,107
COWG,US,Pacer US Large Cap Cash Cows Gr,105.COWG,105
ASML,US,阿斯麦,105.ASML,105
RDVY,US,First Trust Rising Dividend Ach,105.RDVY,105
AIS,US,VistaShares Artificial Intellig,107.AIS,107
INDL,US,Direxion Daily MSCI India Bull ,107.INDL,107
DFEV,US,Dimensional Emerging Markets Va,107.DFEV,107
INDS,US,Pacer Industrial Real Estate ET,107.INDS,107
EQT,US,EQT能源,106.EQT,106
VLTO,US,Veralto Corp,106.VLTO,106
KYTX,US,Kyverna Therapeutics Inc,105.KYTX,105
PVBC,US,Provident Bancorp Inc (MD),105.PVBC,105
NUMV,US,Nuveen ESG Mid-Cap Value ETF,107.NUMV,107
IGE,US,iShares North American Natural ,107.IGE,107
OBDC,US,Blue Owl Capital Corp,106.OBDC,106
EBIZ,US,Global X E-commerce ETF,105.EBIZ,105
FSK,US,FS KKR Capital Corp,106.FSK,106
GIGM,US,和信超媒体,105.GIGM,105
EDUC,US,Educational Development Corp,105.EDUC,105
SVRE,US,SaverOne 2014 Ltd ADR,105.SVRE,105
QRHC,US,Quest Resource Holding Corp,105.QRHC,105
IPOS,US,Renaissance International IPO E,107.IPOS,107
SYF_A,US,Synchrony Financial Series A Pf,106.SYF_A,106
ROAD,US,Construction Partners Inc-A,105.ROAD,105
GVLU,US,Gotham 1000 Value ETF,107.GVLU,107
IX,US,欧力士,106.IX,106
WTV,US,WisdomTree U.S. Value Fund,107.WTV,107
FOXF,US,Fox Factory Holding Corp,105.FOXF,105
DMAC,US,DiaMedica Therapeutics Inc,105.DMAC,105
DEVS,US,DevvStream Corp,105.DEVS,105
MEC,US,Mayville Engineering Co Inc,106.MEC,106
AVMC,US,Avantis U.S. Mid Cap Equity ETF,107.AVMC,107
XJH,US,iShares ESG Screened S&P Mid-Ca,107.XJH,107
TPLC,US,Timothy Plan US Large/Mid Cap C,107.TPLC,107
MVFG,US,Monarch Volume Factor Global Un,107.MVFG,107
PSFE,US,Paysafe Ltd-A,106.PSFE,106
SOXM,US,Tradr 2X Long SOXX Monthly ETF,105.SOXM,105
AFRM,US,Affirm Holdings Inc-A,105.AFRM,105
IVRA,US,Invesco Real Assets ESG ETF,107.IVRA,107
IDE,US,"Voya Infrastructure, Industrial",106.IDE,106
CZNC,US,市民北方,105.CZNC,105
XOSWW,US,Xos Inc Wt,105.XOSWW,105
VCSA,US,Vacasa Inc-A,105.VCSA,105
XCNY,US,SPDR S&P Emerging Markets ex-Ch,105.XCNY,105
PRIF_K,US,Priority Income Fund Inc Series,106.PRIF_K,106
THR,US,Thermon Group Holdings Inc,106.THR,106
HFRO_A,US,Highland Income Fund Series A P,106.HFRO_A,106
ISCB,US,iShares Morningstar Small-Cap E,107.ISCB,107
WSO,US,华斯科,106.WSO,106
HTD,US,John Hancock Tax-Advantaged Div,106.HTD,106
PPA,US,Invesco Aerospace & Defense ETF,107.PPA,107
AWAY,US,ETFMG Travel Tech ETF,107.AWAY,107
FTDS,US,First Trust Dividend Strength E,105.FTDS,105
EMCS,US,Xtrackers MSCI Emerging Markets,107.EMCS,107
DEHP,US,Dimensional Emerging Markets Hi,107.DEHP,107
DALI,US,First Trust Dorsey Wright DALI ,105.DALI,105
VWO,US,新兴市场ETF-Vanguard FTSE,107.VWO,107
SAMG,US,Silvercrest Asset Management Gr,105.SAMG,105
VRTS,US,维德思投资,106.VRTS,106
GPN,US,环汇,106.GPN,106
U,US,Unity Software Inc,106.U,106
BYD,US,博伊德赌场,106.BYD,106
HIMS,US,Hims & Hers Health Inc-A,106.HIMS,106
SIGIP,US,Selective Insurance Group Inc S,105.SIGIP,105
CLOU,US,Global X Cloud Computing ETF,105.CLOU,105
HSCS,US,HeartSciences Inc,105.HSCS,105
MOMO,US,挚文集团,105.MOMO,105
NUSC,US,Nuveen ESG Small-Cap ETF,107.NUSC,107
MOS,US,美盛,106.MOS,106
ZAP,US,Global X U.S. Electrification E,105.ZAP,105
OII,US,国际海洋工程,106.OII,106
LYLD,US,Cambria LargeCap Shareholder Yi,107.LYLD,107
BKSE,US,BNY Mellon US Small Cap Core Eq,107.BKSE,107
ATLO,US,艾姆斯银行控股,105.ATLO,105
SMTK,US,SmartKem Inc,105.SMTK,105
UNFI,US,联合天然食品,106.UNFI,106
ARMK,US,Aramark,106.ARMK,106
VNO_N,US,Vornado Realty Trust Series N P,106.VNO_N,106
ADVM,US,Adverum Biotechnologies Inc,105.ADVM,105
TDV,US,ProShares S&P Technology Divide,107.TDV,107
PSCT,US,小型信息科技股ETF,105.PSCT,105
EWP,US,西班牙ETF-iShares MSCI,107.EWP,107
ZG,US,Zillow Group Inc-A,105.ZG,105
PKW,US,Invesco BuyBack Achievers ETF,105.PKW,105
AMSC,US,美国超导,105.AMSC,105
STN,US,斯坦泰克,106.STN,106
PSL,US,Invesco DWA Consumer Staples Mo,105.PSL,105
ITWO,US,ProShares Russell 2000 High Inc,107.ITWO,107
SPEM,US,SPDR Index Shares Fund SPDR Por,107.SPEM,107
KT,US,韩国电信,106.KT,106
JHMM,US,John Hancock Multifactor Mid Ca,107.JHMM,107
IPAY,US,移动支付ETF-PureFunds ISE,107.IPAY,107
BBMC,US,JPMorgan BetaBuilders U.S. Mid ,107.BBMC,107
HXL,US,赫氏,106.HXL,106
VOYA,US,Voya Financial Inc,106.VOYA,106
NEE_S,US,NextEra Energy Inc Corporate Un,106.NEE_S,106
WT,US,WisdomTree Inc,106.WT,106
FAB,US,First Trust Multi Cap Value Alp,105.FAB,105
VTWO,US,罗素2000ETF-Vanguard,105.VTWO,105
